         388408497 function calls (387113178 primitive calls) in 354.312 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    576/1    0.019    0.000    0.010    0.010 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\polymorphic_function\atomic_function.py:219(call_flat)
      120    0.000    0.000    0.010    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\backend\tensorflow\core.py:124(convert_to_numpy)
11141/188    0.106    0.000    0.010    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:2729(_create_op_helper)
    66422    0.010    0.000    0.010    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\inspect.py:3079(parameters)
    501/1    0.002    0.000    0.010    0.010 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\math_ops.py:1940(range)
    501/1    0.006    0.000    0.010    0.010 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\gen_math_ops.py:7988(_range)
     1238    0.002    0.000    0.010    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\variable_scope.py:1415(get_variable_scope)
    11270    0.010    0.000    0.010    0.000 {built-in method tensorflow.python.util._pywrap_utils.IsMutableMapping}
      185    0.001    0.000    0.010    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:1251(colocation_groups)
    12461    0.009    0.000    0.010    0.000 {built-in method builtins.sorted}
     9038    0.007    0.000    0.010    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\context.py:287(pop)
1237/1236    0.003    0.000    0.010    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\polymorphic_function\composite_tensor_utils.py:24(flatten_with_variables)
     1713    0.002    0.000    0.010    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\tensor_util.py:345(_check_not_tensor)
     1237    0.003    0.000    0.010    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\lock_util.py:52(__init__)
     1239    0.001    0.000    0.010    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:802(convert_to_tensor_or_composite)
    196/6    0.001    0.000    0.010    0.002 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:624(value)
    33540    0.010    0.000    0.010    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\lock_util.py:109(_validate_group_id)
    219/6    0.001    0.000    0.010    0.002 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:786(_read_variable_op)
      2/1    0.000    0.000    0.010    0.010 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\math_ops.py:3394(matmul)
     8028    0.010    0.000    0.010    0.000 {built-in method tensorflow.python.util._pywrap_utils.IsNestedForData}
      2/1    0.000    0.000    0.010    0.010 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\gen_math_ops.py:6201(mat_mul)
     3609    0.005    0.000    0.010    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\autograph\impl\conversion.py:42(_is_known_loaded_type)
     3445    0.010    0.000    0.010    0.000 {method 'item' of 'numpy.generic' objects}
    219/6    0.001    0.000    0.010    0.002 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:800(read_and_set_handle)
      400    0.001    0.000    0.010    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\backend\tensorflow\trainer.py:865(convert_to_np_if_not_ragged)
     7229    0.005    0.000    0.010    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\tensor_conversion_registry.py:134(get)
    221/6    0.001    0.000    0.010    0.002 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\gen_resource_variable_ops.py:512(read_variable_op)
     2442    0.004    0.000    0.010    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\autograph\core\ag_ctx.py:76(__exit__)
    26900    0.010    0.000    0.010    0.000 {method 'pop' of 'dict' objects}
     2472    0.006    0.000    0.010    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\context.py:1061(device)
      480    0.002    0.000    0.010    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:4714(init_scope)
       12    0.000    0.000    0.010    0.001 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:197(eager_safe_variable_handle)
     5078    0.004    0.000    0.010    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\backprop.py:156(_must_record_gradient)
      414    0.001    0.000    0.010    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\tensor_util.py:896(constant_value)
     1205    0.004    0.000    0.009    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\monitoring.py:514(__exit__)
    16925    0.006    0.000    0.009    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\tensor_shape.py:1508(__hash__)
    33117    0.009    0.000    0.009    0.000 {built-in method builtins.id}
      802    0.003    0.000    0.009    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\ops\options.py:291(_to_proto)
    40000    0.009    0.000    0.009    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\numpy\core\fromnumeric.py:1136(_argmax_dispatcher)
    22358    0.009    0.000    0.009    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\traceable_stack.py:131(peek_traceable_objs)
      144    0.001    0.000    0.009    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:2346(__init__)
    14219    0.006    0.000    0.009    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\traceable_stack.py:135(__len__)
        2    0.000    0.000    0.009    0.005 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\backend\tensorflow\optimizer.py:21(__init__)
    19633    0.009    0.000    0.009    0.000 {method 'values' of 'mappingproxy' objects}
    22360    0.009    0.000    0.009    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\lock_util.py:106(<genexpr>)
     6040    0.006    0.000    0.009    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:3154(get_collection_ref)
        2    0.000    0.000    0.009    0.005 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\optimizers\base_optimizer.py:15(__init__)
     1948    0.009    0.000    0.009    0.000 {built-in method tensorflow.python.client._pywrap_tf_session.SetAttr}
     2001    0.001    0.000    0.009    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\trace_type\default_types.py:295(__hash__)
     1610    0.002    0.000    0.009    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\object_identity.py:220(add)
       23    0.009    0.000    0.009    0.000 {built-in method _io.open_code}
      170    0.001    0.000    0.009    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:377(__init__)
    19999    0.009    0.000    0.009    0.000 {method 'isidentifier' of 'str' objects}
     6781    0.009    0.000    0.009    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\context.py:1047(device_name)
     1236    0.004    0.000    0.009    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\polymorphic_function\atomic_function.py:89(__init__)
      573    0.002    0.000    0.009    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\polymorphic_function\polymorphic_function.py:194(called_without_tracing)
       16    0.000    0.000    0.009    0.001 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\array_ops.py:2539(_constant_if_small)
      401    0.002    0.000    0.009    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\distribute\distribute_lib.py:1349(experimental_distribute_dataset)
     2472    0.002    0.000    0.009    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\variable_scope.py:1178(set_use_resource)
8493/5237    0.006    0.000    0.009    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:4472(element_spec)
11123/217    0.020    0.000    0.009    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\capture\capture_container.py:88(capture_by_value)
     1239    0.002    0.000    0.009    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:827(internal_convert_to_tensor_or_composite)
     8084    0.009    0.000    0.009    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\functools.py:65(wraps)
     1238    0.002    0.000    0.009    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\variable_scope.py:1402(get_variable_scope_store)
      110    0.000    0.000    0.009    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\array_ops.py:877(rank)
     4086    0.002    0.000    0.008    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\nest.py:163(is_nested)
        1    0.000    0.000    0.008    0.008 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\_tf_keras\keras\preprocessing\__init__.py:1(<module>)
      417    0.002    0.000    0.008    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\tensor_shape.py:1227(most_specific_common_supertype)
      110    0.001    0.000    0.008    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\array_ops.py:913(rank_internal)
    20805    0.008    0.000    0.008    0.000 {method 'items' of 'mappingproxy' objects}
      443    0.005    0.000    0.008    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\handle_data_util.py:24(get_resource_handle_data)
      401    0.001    0.000    0.008    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:4645(_to_tensor_list)
    11647    0.006    0.000    0.008    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\tensor_shape.py:918(__len__)
      176    0.000    0.000    0.008    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\type_spec.py:252(<lambda>)
    11364    0.005    0.000    0.008    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\enum.py:1267(__hash__)
      422    0.001    0.000    0.008    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:383(numpy)
     2256    0.002    0.000    0.008    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\type_spec.py:600(__get_cmp_key)
     2410    0.007    0.000    0.008    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\polymorphic_function\attributes.py:121(_parse_func_attr_value)
   4023/1    0.044    0.000    0.008    0.008 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\op_def_library.py:752(_apply_op_helper)
    48177    0.008    0.000    0.008    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\tensor.py:874(dtype)
     9121    0.005    0.000    0.008    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\registry.py:73(list)
      994    0.004    0.000    0.008    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:4675(_get_outer_context_and_inner_device_stack)
     4951    0.003    0.000    0.008    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\backend\common\global_state.py:15(get_global_attribute)
11088/215    0.010    0.000    0.008    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\func_graph.py:674(capture)
  4215/62    0.011    0.000    0.008    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:596(__tf_tensor__)
     6899    0.004    0.000    0.008    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\utils\module_utils.py:31(__getattr__)
    13611    0.008    0.000    0.008    0.000 {method 'update' of 'dict' objects}
      100    0.000    0.000    0.008    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\gen_math_ops.py:6484(mean)
        6    0.000    0.000    0.008    0.001 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\backend\common\variables.py:342(__array__)
    62155    0.008    0.000    0.008    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\util\options.py:84(<lambda>)
        6    0.000    0.000    0.007    0.001 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:530(__array__)
      402    0.001    0.000    0.007    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\tensor.py:1463(<lambda>)
    20000    0.007    0.000    0.007    0.000 c:\Users\s144763\OneDrive - TU Eindhoven\Documents\Github\SMDP_remco\crn.py:24(reset)
     1592    0.003    0.000    0.007    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\tensor.py:896(__eq__)
    19999    0.007    0.000    0.007    0.000 {method '__contains__' of 'frozenset' objects}
    20043    0.007    0.000    0.007    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\enum.py:1129(__new__)
       23    0.000    0.000    0.007    0.000 <frozen importlib._bootstrap>:1240(_find_spec)
5907/3852    0.005    0.000    0.007    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\tensor_util.py:265(_GetDenseDimensions)
     2406    0.002    0.000    0.007    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\nest_util.py:541(_tf_data_assert_same_structure)
     1246    0.002    0.000    0.007    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:5459(get_collection)
    16088    0.007    0.000    0.007    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:4328(_distribution_strategy_stack)
     5571    0.007    0.000    0.007    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\op_def_library.py:383(_CheckOpDeprecation)
     1204    0.002    0.000    0.007    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\context.py:1469(remove_function)
    22398    0.007    0.000    0.007    0.000 {method 'release' of '_thread.lock' objects}
     2445    0.005    0.000    0.007    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\func_graph.py:859(internal_captures)
    41670    0.007    0.000    0.007    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\context.py:2300(context_safe)
     4056    0.004    0.000    0.007    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\tensor_shape.py:276(is_compatible_with)
     1206    0.007    0.000    0.007    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_MonitoringGetCellBoolGauge0}
     5663    0.007    0.000    0.007    0.000 {built-in method tensorflow.python.client._pywrap_tf_session.TF_GetBuffer}
   110/12    0.000    0.000    0.007    0.001 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\gen_resource_variable_ops.py:129(assign_variable_op)
        9    0.000    0.000    0.007    0.001 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\array_ops.py:1197(_autopacking_helper)
        9    0.000    0.000    0.007    0.001 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\gen_array_ops.py:6677(pack)
       23    0.000    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:1520(find_spec)
